customerID,churn_probability,risk_segment
5140-FOMCQ,0.1845651,low
0795-GMVQO,0.1842917,low
2087-QAREY,0.18428017,low
8561-NMTBD,0.18427774,low
2165-VOEGB,0.18418674,low
1120-BMWUB,0.18393706,low
6898-MDLZW,0.1837575,low
8148-BPLZQ,0.18372738,low
2782-JEEBU,0.18371104,low
9342-VNIMQ,0.18360484,low
9833-TGFHX,0.18340206,low
4455-BFSPD,0.18331395,low
1174-FGIFN,0.18325254,low
5027-YOCXN,0.18319392,low
6946-LMSQS,0.18310912,low
1409-PHXTF,0.18310454,low
5734-EJKXG,0.18305841,low
3097-IDVPU,0.18243492,low
3230-WYKIR,0.18211868,low
3301-LSLWQ,0.18207058,low
6476-YHMGA,0.18199013,low
3030-YZADT,0.18185174,low
7989-VCQOH,0.1818002,low
7879-CGSFV,0.18169236,low
7799-DSEWS,0.18154956,low
7683-CBDKJ,0.18154281,low
0744-GKNGE,0.1814607,low
4816-OKWNX,0.18130858,low
6465-GSRCL,0.18129127,low
8257-RZAHR,0.18125322,low
4256-ZWTZI,0.18122607,low
9039-ZVJDC,0.18108982,low
0222-CNVPT,0.18108173,low
0689-DSXGL,0.18079206,low
8597-CWYHH,0.18078047,low
8050-WYBND,0.1804653,low
3604-WLABM,0.18042797,low
2898-MRKPI,0.18037948,low
8985-OOPOS,0.18031044,low
8375-KVTHK,0.18017152,low
2284-VFLKH,0.17916642,low
0917-EZOLA,0.17894697,low
7395-XWZOY,0.17890966,low
5527-ACHSO,0.17865439,low
7746-AWNQW,0.17858481,low
5843-TTHGI,0.17855895,low
5624-RYAMH,0.17849453,low
4683-WYDOU,0.17846212,low
7607-QKKTJ,0.17830536,low
7188-CBBBA,0.17818506,low
8213-TAZPM,0.1781592,low
9489-UTFKA,0.17812581,low
2978-XXSOG,0.17807434,low
4415-WNGVR,0.17783822,low
4524-QCSSM,0.17766093,low
7740-BTPUX,0.17761102,low
3701-SFMUH,0.17755143,low
3780-DDGSE,0.17753562,low
8044-BGWPI,0.17748941,low
2828-SLQPF,0.17699021,low
0314-TKOSI,0.17693827,low
8706-HRADD,0.1768621,low
3253-HKOKL,0.17672205,low
6806-YDEUL,0.1765891,low
7554-AKDQF,0.17650376,low
9494-BDNNC,0.17640406,low
7054-ENNGU,0.17640343,low
2604-XVDAM,0.17626525,low
2272-JKMSI,0.17611472,low
1679-JRFBR,0.17591034,low
4747-LCAQL,0.17588799,low
7459-RRWQZ,0.17532176,low
0898-XCGTF,0.17521843,low
6583-SZVGP,0.17517343,low
2659-VXMWZ,0.17516235,low
7143-BQIBA,0.174677,low
7878-JGDKK,0.17454526,low
6497-TILVL,0.17426622,low
1591-MQJTP,0.17413904,low
4310-KEDTB,0.17404981,low
7502-BNYGS,0.1740017,low
0872-JCPIB,0.17391522,low
7622-NXQZR,0.17346376,low
8961-QDZZJ,0.17327158,low
1573-LGXBA,0.17324796,low
4486-EFAEB,0.17311396,low
9972-VAFJJ,0.17298856,low
6366-XIVKZ,0.17296626,low
5949-HGVJL,0.17294514,low
6907-CQGPN,0.1728306,low
6483-OATDN,0.17281501,low
0550-DCXLH,0.17277327,low
7808-DVWEP,0.17275761,low
6994-FGRHH,0.17272319,low
4081-DYXAV,0.1726237,low
1449-XQEMT,0.17250459,low
1087-UDSIH,0.17250459,low
3209-ZPKFI,0.17240943,low
6383-ZTSIW,0.1723415,low
8976-OQHGT,0.1722807,low
8565-HBFNN,0.17227356,low
5174-RNGBH,0.17203502,low
1641-BYBTK,0.17201166,low
8111-BKVDS,0.17197472,low
4324-AHJKS,0.17187262,low
4237-CLSMM,0.17187117,low
9259-PACGQ,0.1715928,low
4177-JPDFU,0.17156649,low
6475-VHUIZ,0.17149922,low
2250-IVBWA,0.17132346,low
3758-CKOQL,0.17118531,low
1104-FEJAM,0.17106885,low
7663-ZTEGJ,0.17092404,low
5067-DGXLL,0.17083943,low
2839-RFSQE,0.17083943,low
5945-AZYHT,0.17070349,low
3402-XRIUO,0.16996258,low
7219-TLZHO,0.16993342,low
0463-WZZKO,0.16988625,low
0471-LVHGK,0.16953452,low
2237-ZFSMY,0.16951874,low
1140-UKVZG,0.169379,low
5542-DHSXL,0.1693771,low
6469-QJKZW,0.16932903,low
1545-ACTAS,0.1692898,low
4016-BJKTZ,0.16911648,low
2393-DIVAI,0.16901155,low
8627-EHGIP,0.16894913,low
5014-WUQMG,0.16875014,low
3723-BFBGR,0.16871227,low
1346-PJWTK,0.16857304,low
4190-MFLUW,0.16852927,low
5298-GSTLM,0.16847472,low
1114-CENIM,0.16830313,low
3694-GLTJM,0.16824588,low
1810-BOHSY,0.16823798,low
0723-VSOBE,0.1682267,low
6270-OMFIW,0.16790916,low
1796-JANOW,0.16774192,low
6794-HKIAJ,0.16773319,low
8739-QOTTN,0.16767438,low
6668-CNMFP,0.16753143,low
8404-VLQFB,0.16749452,low
1060-ENTOF,0.16746655,low
2432-TFSMK,0.16715689,low
3936-QQFLL,0.16703013,low
9633-DENPU,0.16696969,low
8999-XXGNS,0.16654204,low
6574-MCOEH,0.16650096,low
8735-DCXNF,0.16639662,low
7966-YOTQW,0.1662806,low
1017-FBQMM,0.16604441,low
8003-EWNDZ,0.16590466,low
4827-USJHP,0.16587874,low
6804-GDMOI,0.16581857,low
1360-RCYRT,0.16566339,low
9571-EDEBV,0.16508535,low
7976-CICYS,0.16482191,low
1309-XGFSN,0.1647105,low
7869-ZYDST,0.16464673,low
4685-ERGHK,0.16455016,low
1395-OFUWC,0.16453065,low
7718-UPSKJ,0.16448286,low
5639-NTUPK,0.16441682,low
5651-CPDND,0.16430464,low
4939-KYYPY,0.16430406,low
9013-AQORL,0.16430013,low
5688-KZTSN,0.16428058,low
9705-IOVQQ,0.16414496,low
1171-TYKUR,0.1641338,low
1697-NVVGY,0.16391692,low
6890-PFRQX,0.16387959,low
8945-MUQUF,0.16370885,low
3413-CSSTH,0.16370457,low
8006-PYCSW,0.16362602,low
6394-HHHZM,0.16362602,low
2342-CKIAO,0.16362602,low
7109-MFBYV,0.1635322,low
2533-TIBIX,0.16350217,low
6791-YBNAK,0.16347796,low
2748-MYRVK,0.16338933,low
8905-IAZPF,0.16334084,low
5748-RNCJT,0.1632715,low
5445-PZWGX,0.16317897,low
3039-MJSLN,0.16303648,low
3639-XJHKQ,0.16299783,low
7595-EHCDL,0.16293307,low
3680-CTHUH,0.16282693,low
8894-JVDCV,0.16269796,low
3707-LRWZD,0.16253546,low
9099-FTUHS,0.16253498,low
1492-QGCLU,0.16243193,low
4701-MLJPN,0.16231094,low
5440-FLBQG,0.16193555,low
2001-MCUUW,0.16192734,low
4925-LMHOK,0.16192155,low
8713-IGZSO,0.1618858,low
3807-BPOMJ,0.16166466,low
1732-FEKLD,0.16152598,low
6575-SUVOI,0.1614808,low
9839-ETQOE,0.16146517,low
0303-WMMRN,0.161389,low
7402-PWYJJ,0.16132648,low
9033-EOXWV,0.16125596,low
7811-JIVPF,0.16124018,low
3733-ZEECP,0.16115859,low
3521-MNKLV,0.16112578,low
0816-TSPHQ,0.16103628,low
5469-CTCWN,0.16097483,low
3160-TYXLT,0.16059239,low
1755-RMCXH,0.1604639,low
8182-PNAGI,0.16011894,low
7856-GANIL,0.16003352,low
6131-FOYAS,0.16002579,low
4827-LTQRJ,0.1599797,low
9817-APLHW,0.15989333,low
1465-LNTLJ,0.15980524,low
0851-DFJKB,0.15966001,low
3126-WQMGH,0.15933213,low
8992-OBVDG,0.15932637,low
5955-EPOAZ,0.15920539,low
7750-EYXWZ,0.15913668,low
3863-QSTYI,0.1590829,low
0447-BEMNG,0.15904894,low
9391-YZEJW,0.15897226,low
9367-OIUXP,0.15871263,low
0440-MOGPM,0.15864822,low
3890-RTCMS,0.15858695,low
4277-UDIEF,0.15841462,low
6207-WIOLX,0.15836148,low
3642-GKTCT,0.15834495,low
2320-SLKMB,0.15828711,low
0953-LGOVU,0.15828398,low
2055-SIFSS,0.15826918,low
4628-WQCQQ,0.15815704,low
3285-UCQVC,0.15811522,low
2851-STERV,0.15779565,low
0440-QEXBZ,0.15768506,low
1855-CFULU,0.1576565,low
6231-WFGFH,0.1576402,low
4332-MUOEZ,0.15746883,low
8292-TYSPY,0.15736425,low
4945-RVMTE,0.15714549,low
8746-OQQRW,0.15701485,low
7343-EOBEU,0.15683156,low
8166-ORCHU,0.15682392,low
5084-OOVCJ,0.15666902,low
2410-CIYFZ,0.15655689,low
5206-HPJKM,0.15632749,low
4456-RHSNB,0.15622747,low
5995-OIGLP,0.1560259,low
4701-AHWMW,0.15591152,low
3948-FVVRP,0.15547964,low
7285-KLOTR,0.15540998,low
2446-ZKVAF,0.15540108,low
0887-WBJVH,0.15528572,low
4489-SNOJF,0.15517084,low
7940-UQQUG,0.15512466,low
9039-RBEEE,0.1550938,low
1385-TQOZW,0.15501915,low
4163-KIUHY,0.15500817,low
2805-EDJPQ,0.15499224,low
3865-YIOTT,0.15493551,low
7088-FBAWU,0.15484683,low
9512-PHSMG,0.15474886,low
2056-EVGZL,0.15467426,low
8417-GSODA,0.15447699,low
8402-EIVQS,0.15447658,low
7883-ROJOC,0.15444669,low
9097-ZUBYC,0.15437585,low
5996-NRVXR,0.15431154,low
3099-OONVS,0.15424888,low
1125-SNVCK,0.15422282,low
8930-XOTDP,0.15420398,low
5760-WRAHC,0.15414399,low
6576-FBXOJ,0.15396838,low
1347-KTTTA,0.15385659,low
2129-ALKBS,0.15382454,low
4765-OXPPD,0.1534414,low
2379-GYFLQ,0.15343037,low
6854-EXGSF,0.15275007,low
7459-IMVYU,0.15267234,low
6253-WRFHY,0.15168704,low
8082-GHXOP,0.15140136,low
5616-PRTNT,0.1512815,low
1530-ZTDOZ,0.15127829,low
1442-OKRJE,0.15115269,low
9294-TDIPC,0.1508272,low
5366-OBVMR,0.15081678,low
3011-WQKSZ,0.1508048,low
8756-RDDLT,0.15075286,low
1984-GPTEH,0.15071128,low
2696-ECXKC,0.15067033,low
1614-JBEBI,0.15042295,low
5919-VCZYM,0.15026869,low
4002-BQWPQ,0.15026177,low
7776-QWNFX,0.150195,low
4250-FDVOU,0.15012628,low
5678-VFNEQ,0.15004672,low
9909-DFRJA,0.14991814,low
8731-WBBMB,0.14969653,low
1710-RCXUS,0.14939794,low
2832-SCUCO,0.14914064,low
8474-UMLNT,0.1489353,low
2651-ZCBXV,0.14887117,low
3682-YEUWS,0.1487241,low
8679-LZBMD,0.14869499,low
0431-APWVY,0.14861692,low
4929-ROART,0.14849415,low
6092-QZVPP,0.1481528,low
7639-SUPCW,0.14783488,low
5223-UZAVK,0.14773406,low
3059-NGMXB,0.14751075,low
9853-JFZDU,0.14736904,low
8317-BVKSO,0.14736328,low
1024-KPRBB,0.14734899,low
4860-YZGZM,0.14715758,low
7629-WIXZF,0.14713976,low
7596-LDUXP,0.14713702,low
5951-AOFIH,0.14684106,low
8033-ATFAS,0.14683975,low
6837-HAEVO,0.14676282,low
8812-ZRHFP,0.14667097,low
3466-BYAVD,0.14659911,low
4139-JPIAM,0.14652155,low
4869-EPIUS,0.14652017,low
7163-OCEQI,0.14651516,low
0864-FVJNJ,0.14642093,low
8992-VONJD,0.14636889,low
0289-IVARM,0.14633685,low
2294-DMMUS,0.14608574,low
2791-SFVEW,0.1460793,low
2233-FAGXV,0.14592528,low
5195-KPUNQ,0.14587344,low
8295-FHIVV,0.14584266,low
7017-VFULY,0.14583676,low
0128-MKWSG,0.14580876,low
2946-KIQSP,0.14558132,low
7605-SNLQG,0.14549932,low
4726-DLWQN,0.14549537,low
0186-CAERR,0.14479278,low
1699-HPSBG,0.1447571,low
0076-LVEPS,0.14460865,low
5294-IMHHT,0.14451846,low
9103-TCIHJ,0.1444157,low
9060-HJJRW,0.14439304,low
4946-EDSEW,0.14436607,low
4316-XCSLJ,0.14433773,low
2908-ZTPNF,0.14424664,low
2972-YDYUW,0.1442459,low
2108-GLPQB,0.1442289,low
1400-WIVLL,0.14412461,low
9518-IMLHK,0.14408936,low
8582-KRHPJ,0.14380018,low
0699-NDKJM,0.14341418,low
1925-LFCZZ,0.14330629,low
7797-EJMDP,0.14321217,low
7572-KPVKK,0.1431672,low
7107-UBYKY,0.14305136,low
1465-WCZVT,0.1429928,low
5353-WILCI,0.14287199,low
7619-ODSGN,0.14286077,low
3920-HIHMQ,0.14271566,low
4895-TMWIR,0.14248475,low
2843-CQMEG,0.14247239,low
6776-TLWOI,0.14241454,low
0137-UDEUO,0.14241454,low
3069-SSVSN,0.14225605,low
5619-PTMIK,0.14214858,low
2834-JRTUA,0.14194846,low
7526-IVLYU,0.1418671,low
9115-YQHGA,0.14186047,low
5013-SBUIH,0.14177449,low
8627-ZYGSZ,0.14134458,low
0366-NQSHS,0.14132132,low
5985-BEHZK,0.14131403,low
0308-GIQJT,0.14130443,low
7129-AZJDE,0.14129658,low
9986-BONCE,0.14126536,low
7716-YTYHG,0.14117825,low
5376-PCKNB,0.14115635,low
9828-QHFBK,0.14109288,low
6726-WEXXK,0.14101778,low
1265-XTECC,0.14091514,low
6386-SZZKH,0.14064683,low
4851-BQDNX,0.14051093,low
4418-LZMSV,0.14045534,low
4083-BFNYK,0.14039561,low
6620-JDYNW,0.14028832,low
2019-HDCZY,0.1402515,low
0030-FNXPP,0.14018592,low
7764-BDPEE,0.14006227,low
6839-ITVZJ,0.13998146,low
7266-GSSJX,0.13987868,low
3313-QKNKB,0.13980657,low
5686-CMAWK,0.13976003,low
7785-RDVIG,0.13975213,low
6202-DYYFX,0.13972631,low
3374-TTZTK,0.13959932,low
2371-KFUOG,0.1394844,low
9818-XQCUV,0.13942812,low
6734-CKRSM,0.13942812,low
9770-LXDBK,0.13942812,low
9277-JOOMO,0.1393961,low
8350-NYMVI,0.13937946,low
4422-QVIJA,0.13912894,low
1153-GNOLC,0.13886343,low
3794-NFNCH,0.13881493,low
5018-HEKFO,0.13878535,low
0655-YDGFJ,0.13875762,low
5473-KHBPS,0.13874917,low
9092-GDZKO,0.13866974,low
0396-HUJBP,0.13863222,low
2458-EOMRE,0.13851611,low
4139-SUGLD,0.1383424,low
5921-NGYRH,0.13831589,low
7083-YNSKY,0.1382932,low
6749-UTDVX,0.13825168,low
0708-SJDIS,0.13819173,low
6402-SSEJG,0.13810968,low
4558-CGYCZ,0.13803296,low
0440-UEDAI,0.13777466,low
0096-FCPUF,0.13775699,low
2307-FYNNL,0.13772325,low
1257-SXUXQ,0.13767849,low
2959-EEXWB,0.13760655,low
3714-XPXBW,0.13751793,low
6261-LHRTG,0.13738368,low
9086-YJYXS,0.13729003,low
0178-CIIKR,0.13723877,low
3806-YAZOV,0.13717166,low
8401-EMUWF,0.13706748,low
1784-BXEFA,0.13685392,low
9402-ROUMJ,0.13679981,low
6214-EDAKZ,0.13671671,low
2155-AMQRX,0.13667864,low
1518-OMDIK,0.13658479,low
2732-ISEZX,0.13641308,low
6345-ULYRW,0.13640124,low
0824-VWDPO,0.13629653,low
4495-LHSSK,0.13624899,low
6158-DWPZT,0.13601623,low
2851-MMUTZ,0.13596451,low
9863-JZAIC,0.13588263,low
1925-GMVBW,0.13585196,low
9618-LFJRU,0.13585196,low
2159-TURXX,0.13585196,low
3675-EQOZA,0.13585196,low
9362-MWODR,0.13576458,low
1814-DKOLC,0.13572413,low
4903-UYAVB,0.13569579,low
9837-FWLCH,0.13557029,low
7446-KQISO,0.13553017,low
4908-XAXAY,0.13546377,low
6738-ISCBM,0.13516115,low
7175-NTIXE,0.1351536,low
6621-YOBKI,0.13512397,low
5687-DKDTV,0.13512397,low
8100-HZZLJ,0.13505648,low
0117-LFRMW,0.1349048,low
3181-MIZBN,0.13477892,low
6728-DKUCO,0.13469453,low
3450-WXOAT,0.13456623,low
5198-EFNBM,0.13450181,low
6258-NGCNG,0.13437304,low
7521-YXVZY,0.13435592,low
1004-NOZNR,0.13434924,low
2234-XADUH,0.13422278,low
5268-DSMNQ,0.13418998,low
6447-GORXK,0.13412288,low
5307-UVGNB,0.13394569,low
8548-AWOFC,0.1339341,low
6865-JZNKO,0.1339163,low
1725-IQNIY,0.13381058,low
2229-VWQJH,0.13380086,low
2830-LEWOA,0.13375853,low
2957-JIRMN,0.1336573,low
1666-JZPZT,0.13348092,low
9822-BIIGN,0.13342236,low
5555-RNPGT,0.13338552,low
7234-KMNRQ,0.13292637,low
1163-ONYEY,0.13290828,low
2001-EWBQU,0.13281669,low
2266-SJNAT,0.1327672,low
2801-NISEI,0.1326677,low
5876-HZVZM,0.13249925,low
0136-IFMYD,0.1324523,low
0031-PVLZI,0.13242544,low
3847-BAERP,0.13231052,low
8984-EYLLL,0.13214462,low
1352-VHKAJ,0.1318874,low
0345-XMMUG,0.1318739,low
5514-YQENT,0.13183682,low
7108-DGVUU,0.13183647,low
1222-LRYKO,0.13182287,low
7516-GMHUV,0.13176075,low
2308-STERM,0.13165441,low
1202-KKGFU,0.13143551,low
6469-MRVET,0.13141567,low
3621-CHYVB,0.131411,low
9143-CANJF,0.13140719,low
8769-KKTPH,0.1313546,low
1625-JAIIY,0.13116208,low
4365-MSDYN,0.13115634,low
9504-DSHWM,0.13114633,low
7361-YPXFS,0.13114229,low
8591-NXRCV,0.13100265,low
1629-DQQVB,0.13075821,low
5176-LDKUH,0.13073328,low
0479-HMSWA,0.13071309,low
4291-HYEBC,0.13069819,low
7874-ECPQJ,0.1306668,low
3339-EAQNV,0.13061027,low
1684-FLBGS,0.13032469,low
7727-SHVZV,0.13030684,low
6968-MHOMU,0.1301375,low
6500-JVEGC,0.13011102,low
2186-QZEYA,0.13007326,low
4797-MIWUM,0.13003476,low
2621-UDNLU,0.12985037,low
7762-URZQH,0.12938268,low
6035-RIIOM,0.12931766,low
8734-FNWVH,0.12928887,low
7176-WRTNX,0.12919478,low
3407-QGWLG,0.12916625,low
7036-ZZKBD,0.1291589,low
1142-IHLOO,0.12912033,low
4719-UMSIY,0.12909377,low
7623-HKYRK,0.12909377,low
1159-WFSGR,0.1290233,low
6035-BXTTY,0.12890735,low
8053-WWDRO,0.12879036,low
2530-FMFXO,0.12876862,low
0278-YXOOG,0.1287624,low
1447-PJGGA,0.1281928,low
6502-KUGLL,0.12815072,low
7080-TNUWP,0.12810478,low
2928-HLDBA,0.12802425,low
6490-FGZAT,0.12802425,low
6972-SNKKW,0.12802425,low
1744-JHKYS,0.12780465,low
9074-KGVOX,0.12774125,low
1585-MQSSU,0.12757653,low
0114-RSRRW,0.1275377,low
5393-HJZSM,0.1275351,low
1131-SUEKT,0.12750088,low
7868-BGSZA,0.12745261,low
1386-ZIKUV,0.12732574,low
6297-NOOPG,0.12727602,low
8944-AILEF,0.12723109,low
7673-LPRNY,0.12719122,low
4140-WJAWW,0.12714733,low
7519-JTWQH,0.12713665,low
1422-DGUBX,0.12695864,low
6873-UDNLD,0.12671742,low
6549-YMFAW,0.12659796,low
2616-UUTFK,0.12656756,low
9391-LMANN,0.12653756,low
2303-PJYHN,0.12650365,low
4397-FRLTA,0.12649813,low
1336-EZFZY,0.12649813,low
3948-XHGNA,0.12640016,low
0208-BPQEJ,0.12636799,low
0142-GVYSN,0.12630296,low
4182-BGSIQ,0.12619506,low
3537-RYBHH,0.12615317,low
2202-OUTMO,0.12601997,low
4510-PYUSH,0.12600227,low
7140-ADSMJ,0.12580252,low
8663-UPDGF,0.12570976,low
3192-NQECA,0.12559278,low
9786-IJYDL,0.12553556,low
4806-DXQCE,0.12547198,low
1045-LTCYT,0.12537137,low
1480-IVEVR,0.12496511,low
4184-VODJZ,0.12493088,low
8910-ICHIU,0.12483447,low
0218-QNVAS,0.12480217,low
6322-PJJDJ,0.124724105,low
4700-UBQMV,0.1246931,low
3675-YDUPJ,0.12463819,low
7925-PNRGI,0.12462485,low
8439-LTUGF,0.12452521,low
1735-XMJVH,0.12446136,low
2794-XIMMO,0.12443804,low
9101-NTIXF,0.123959795,low
3077-RSNTJ,0.12394489,low
6705-LNMDD,0.12391044,low
6408-OTUBZ,0.12384605,low
7661-CPURM,0.123800136,low
2439-QKJUL,0.12375906,low
8659-HDIYE,0.123748235,low
4377-VDHYI,0.12349424,low
1810-MVMAI,0.12345847,low
8815-LMFLX,0.12345165,low
9788-YTFGE,0.12328371,low
8563-IIOXK,0.12314163,low
5312-IRCFR,0.12301619,low
1621-YNCJH,0.12297268,low
2758-RNWXS,0.12288584,low
0842-IWYCP,0.12281199,low
9546-KDTRB,0.12280839,low
0939-EREMR,0.12279187,low
9496-IVVRP,0.12271326,low
8150-QUDFX,0.1226318,low
5222-JCXZT,0.12259728,low
8785-EPNCG,0.12250953,low
8963-MQVYN,0.12235523,low
7672-VFMXZ,0.12226497,low
5863-OOKCL,0.12226177,low
2038-YSEZE,0.12198157,low
4713-ZBURT,0.12173607,low
8847-GEOOQ,0.12162668,low
1697-BCSHV,0.12149337,low
5150-LJNSR,0.12147101,low
0620-XEFWH,0.12140182,low
3724-UCSHY,0.121253416,low
3896-RCYYE,0.12097873,low
0048-LUMLS,0.12087961,low
6368-NWMCE,0.1208442,low
3523-QRQLL,0.12078359,low
0098-BOWSO,0.12076903,low
7233-IOQNP,0.120586045,low
5155-AZQPB,0.120426394,low
3096-WPXBT,0.12017289,low
1304-SEGFY,0.12013046,low
9426-SXNHE,0.120014235,low
0565-JUPYD,0.11982871,low
6302-JGYRJ,0.11956487,low
1852-XEMDW,0.11950938,low
4936-YPJNK,0.11949875,low
3470-BTGQO,0.119435094,low
3363-EWLGO,0.119411334,low
2639-UGMAZ,0.11935298,low
4923-ADWXJ,0.1192909,low
1116-DXXDF,0.1192856,low
5766-XQXMQ,0.11926959,low
2773-OVBPK,0.119240105,low
7812-FZHPE,0.11914916,low
9107-UKCKY,0.11880326,low
2023-VQFDL,0.11879889,low
9308-ANMVE,0.11871124,low
4795-WRNVT,0.11867809,low
4075-JFPGR,0.11848627,low
3391-JSQEW,0.11844772,low
7964-YESJC,0.11838816,low
9351-LZYGF,0.11837308,low
0594-UFTUL,0.1183702,low
3156-QLHBO,0.118350066,low
2958-NHPPS,0.11833114,low
5089-IFSDP,0.118114516,low
7614-QVWQL,0.11795514,low
5546-BYZSM,0.117904566,low
0384-RVBPI,0.11772669,low
6377-KSLXC,0.11762288,low
7470-DYNOE,0.117549196,low
3703-TTEPD,0.11749464,low
7968-QUXNS,0.11727939,low
8707-HOEDG,0.1171747,low
6661-EIPZC,0.11712073,low
8624-GIOUT,0.117011644,low
7016-NVRIC,0.11689663,low
2408-PSJVE,0.116873555,low
0310-VQXAM,0.11685795,low
6732-FZUGP,0.116845556,low
7777-UNYHB,0.11675632,low
1991-VOPLL,0.1167105,low
4830-FAXFM,0.11664487,low
3096-YXENJ,0.11663757,low
4926-UMJZD,0.11660289,low
5193-QLVZB,0.116540596,low
0997-YTLNY,0.11652351,low
6286-ZHAOK,0.11637255,low
3981-QSVQI,0.11636588,low
0266-CLZKZ,0.1163546,low
1488-SYSFC,0.116215736,low
7629-WFGLW,0.11620849,low
3898-BSJYF,0.116097584,low
6075-QMNRR,0.11604853,low
2882-DDZPG,0.115946494,low
1099-BTKWT,0.11570177,low
8409-WQJUX,0.115533955,low
7919-ZODZZ,0.11546658,low
6112-KTHFQ,0.11543086,low
0106-UGRDO,0.11530725,low
4531-AUZNK,0.115305156,low
5468-BPMMO,0.11524315,low
9795-VOWON,0.11520474,low
9848-JQJTX,0.11518341,low
5578-NKCXI,0.11516286,low
7123-WQUHX,0.11512324,low
6648-INWPS,0.11508725,low
5396-IZEPB,0.11507992,low
1150-WFARN,0.11498245,low
0787-LHDYT,0.11480965,low
2324-EFHVG,0.11467265,low
3709-OIJEA,0.11459336,low
4079-ULGFR,0.114405915,low
9970-QBCDA,0.11434974,low
3324-OIRTO,0.11434309,low
2065-MMKGR,0.11433813,low
7036-TYDEC,0.11419236,low
9770-KXGQU,0.11412405,low
8041-TMEID,0.11412096,low
9069-LGEUL,0.11403613,low
8097-VBQTZ,0.11403345,low
0112-QWPNC,0.11402865,low
5539-HIVAK,0.11394585,low
0484-FFVBJ,0.1139221,low
0516-QREYC,0.113909796,low
2931-VUVJN,0.11378804,low
6164-HXUGH,0.11367499,low
0484-JPBRU,0.113648124,low
1921-KYSAY,0.11360082,low
9470-RTWDV,0.113572374,low
7013-PSXHK,0.11353164,low
7382-DFJTU,0.11345241,low
3038-PQIUY,0.1132887,low
8457-XIGKN,0.11322162,low
0733-VUNUW,0.113153234,low
9025-ZRPVR,0.11304665,low
0257-KXZGU,0.11294779,low
0380-ZCSBI,0.112635754,low
7217-JYHOQ,0.11254358,low
8819-ZBYNA,0.112528756,low
5360-LJCNJ,0.11246274,low
4801-KFYKL,0.112427816,low
4429-WYGFR,0.11236319,low
9929-PLVPA,0.112300016,low
5294-CDGWY,0.11228504,low
1557-EMYVT,0.11221262,low
1009-IRMNA,0.11212551,low
7787-BNTZM,0.11211486,low
9555-SAHUZ,0.112013444,low
6778-JFCMK,0.1119296,low
5151-HQRDG,0.11191957,low
4385-ZKVNW,0.11171817,low
2717-HVIZY,0.11169896,low
3729-OWRVL,0.111676075,low
9554-DFKIC,0.11164523,low
0750-EKNGL,0.11150824,low
6671-NGWON,0.11149764,low
4654-DLAMQ,0.11146675,low
6981-TDRFT,0.11141691,low
7845-URHJN,0.11133546,low
9391-DXGGG,0.11095299,low
0696-UKTOX,0.11086252,low
9138-EFSMO,0.1108462,low
0975-UYDTX,0.11076696,low
2091-MJTFX,0.11074757,low
1702-CCFNJ,0.11074423,low
1237-WIYYZ,0.110740334,low
5345-BMKWB,0.110722005,low
6979-TNDEU,0.110688925,low
4119-ZYPZY,0.11065718,low
2486-WYVVE,0.11064941,low
7136-IHZJA,0.11064746,low
8851-RAGOV,0.11063256,low
1840-BIUOG,0.11057226,low
8314-DPQHL,0.110529676,low
1345-GKDZZ,0.11050923,low
9114-VEPUF,0.11050504,low
9931-KGHOA,0.11042679,low
2363-BJLSL,0.11030414,low
9170-GYZJC,0.11030162,low
6278-FEPBZ,0.11027773,low
5025-GOOKI,0.11026674,low
1090-PYKCI,0.110193595,low
7208-PSIHR,0.11015288,low
2259-OUUSZ,0.1101411,low
3351-NQLDI,0.11010641,low
8947-YRTDV,0.11008013,low
5850-BDWCY,0.109984145,low
6603-QWSPR,0.10996378,low
9114-AAFQH,0.10991562,low
4000-VGMQP,0.1097863,low
9378-FXTIZ,0.10968783,low
2332-EFBJY,0.1096144,low
6599-GZWCM,0.10961273,low
3786-WOVKF,0.10958484,low
4627-MIHJH,0.10957947,low
3530-CRZSB,0.10957428,low
2320-YKQBO,0.10940049,low
4355-CVPVS,0.10928412,low
5198-HQAEN,0.10922805,low
9488-FYQAU,0.10917697,low
3977-QCRSL,0.109007694,low
1707-HABPF,0.10897979,low
5236-PERKL,0.108918,low
6840-RESVB,0.108887404,low
5590-ZSKRV,0.10880877,low
6319-QSUSR,0.10867231,low
3327-YBAKM,0.10860766,low
3752-CQSJI,0.1085816,low
0750-EBAIU,0.108566694,low
6296-DDOOR,0.10847978,low
8735-NBLWT,0.10837148,low
2896-TBNBE,0.10832763,low
9314-QDMDW,0.108261526,low
1563-IWQEX,0.10821985,low
0895-LMRSF,0.10819353,low
1543-LLLFT,0.108150035,low
9831-BPFRI,0.108021416,low
2150-UWTFY,0.108011335,low
4712-UYOOI,0.10800761,low
8970-ANWXO,0.10796556,low
5989-OMNJE,0.107751146,low
9364-YKUVW,0.107595675,low
5702-SKUOB,0.1075637,low
5343-SGUBI,0.10754317,low
9128-CPXKI,0.107533455,low
8410-BGQXN,0.10736827,low
5774-XZTQC,0.10731974,low
4083-EUGRJ,0.10729768,low
4568-TTZRT,0.10729768,low
9695-IDRZR,0.10725412,low
8879-XUAHX,0.10715793,low
1163-VIPRI,0.107133225,low
4732-RRJZC,0.106986426,low
4759-PXTAN,0.10696332,low
